MSA_word,count_MSA
أخبرناك,1
التحقيقات,1
عادية؛,1
والعودة,1
المصيبة,1
انزعاج,1
والخروج,1
وموضوع,1
بمزيد,1
وسهولة,1
لاستشير,1
حسم,1
ينهي,1
ويذهب,1
ويتركه,1
المغادرة,1
ملكا,1
ذكرناه,1
ثمانون,1
سيغلقون,1
ستفيدنا,1
سيطلعك,1
وسيتخذون,1
سيدخلوني,1
سأفقد,1
أخبروني,1
وأنهى,1
ستحل,1
الابتعاث,1
أظل,1
ساكتا,1
واكتشفت,1
الأخر,1
مبسوطون؛,1
ويعودون,1
متوجهين,1
وتبعد,1
لنستمتع,1
ونتغير,1
الفرق؟,1
يكررون,1
نقلي,1
انتقاما,1
بسعد,1
ستسجن,1
سنوات؟,1
ليجذب,1
انتباههم,1
ذاهبون؟,1
الذهاب؟,1
يعيننا,1
ويعنيكم,1
بالطائرة,1
إجازتنا,1
وسنختتم,1
بسلام,1
المحددة؛,1
وسافرا,1
تبلانا,1
الخارجية,1
وناجح,1
أصدقاؤك,1
بالأصح,1
سيغيرونك,1
لأمريكا,1
السوبرماركت,1
ويذهبون,1
ويفطرون,1
التقى,1
أسلوبهم,1
السوبر,1
نحكم,1
أجسادهم,1
أشكالهم,1
لصوص,1
شفروليه,1
وأطرق,1
سننظم,1
سنساعدك,1
سأفكر,1
يهددونني,1
بأخي,1
ينتظرونني,1
أتزوج,1
أوظف,1
المطار؟,1
فسمح,1
بالمرور,1
ليصل,1
مسجونا,1
وتعرفنا,1
تجاوزها,1
لأمن,1
بحل,1
وسيساندونك,1
ومنح,1
تطالب,1
بجوازات,1
يريدونها,1
لتوقيع,1
فسيرفض,1
يبتلينا,1
يقولها؟,1
المعين,1
أكافئه,1
هذا؛,1
غبي؟,1
أخذتك,1
هدئ,1
روعك,1
بالأولاد,1
إثباتها,1
تصديقكم,1
كذبتكم,1
سأثبتها,1
نظمت,1
للمطفرين,1
تقييم,1
سبا,1
وشتما,1
وهنالك,1
استحالة,1
لنزول,1
تستحقه,1
ليتكم,1
أعجبوه,1
أشاهدها,1
سيأتيه,1
صارما,1
حميتي,1
الأوفياء,1
لوالدك,1
متفرغا,1
وويسام,1
بأمواله؟,1
يجيبوا,1
سيخبرني,1
بأبنائك,1
ومرحبا,1
أصورهم,1
ردود,1
أفعالهم,1
لنفهم,1
أجرى,1
التفاهم,1
الكاف,1
سترونها,1
متوتر؛,1
المعروض,1
ضيقا,1
وتسبب,1
ازدحاما,1
ليتصل,1
وسيتصل,1
يعتبرون,1
كاذبين,1
أأتي,1
واغتنم,1
والتسعة,1
والثلاثين,1
لأبين,1
سأقابلك,1
لمك؟,1
بأهل,1
اسألوا,1
تسوى؟,1
الثامن؟,1
تستغرق,1
تقابلني؟,1
يغلي,1
أضيق,1
عربونكم,1
حلفا,1
ستصدمك,1
ذات,1
ليعتني,1
مزادات,1
الجدد,1
سننشر,1
نشرنا,1
بمقاطعي,1
ليزور,1
وأظهر,1
فسمحوا,1
لزيارة,1
وسأجلس,1
لأواسيه,1
أعمالنا,1
ونغادر,1
سفارتنا؛,1
سيحلون,1
الأدلة,1
المسألة؟,1
الحدوث,1
يقال؟,1
القضايا,1
ووضحت,1
اتهام,1
شأنه؟,1
اعتراضيهم,1
لليسار,1
سنفعله؟,1
شروطهم,1
سجنت,1
أواجهه,1
المستخدمون,1
متواجدا؟,1
المتعلقة,1
بحسابه,1
قاض,1
ليعرضوه,1
القضية؟,1
أنشأوا,1
لاختباره,1
ووجدوا,1
يتلاعب,1
لخمس,1
ويخبرهم,1
لحساباته,1
فدخل,1
وسيتضامنون,1
أجهزته,1
بجهازه,1
المحكمة؟,1
محاولا,1
إيجاده,1
بالوصول,1
وقرصنته,1
وسأضيف,1
وأضيف,1
درس,1
سجاني,1
المجيء,1
متاحا,1
معهم؟,1
أعمل؟,1
المتخصصون,1
الأنظمة,1
سيفيدنا,1
تصويره,1
ومؤرخ,1
للبيانات,1
أعادوه,1
وثالثة؛,1
ممثل,1
ليتم,1
زعيم,1
مرورية,1
تتجاوزها,1
ينضم,1
الخير؛,1
يمتلكون,1
مخصصا,1
منح,1
الجائزة؟,1
هاتفا,1
ثلاثا,1
دخوله,1
وساعتك,1
كشف,1
ويمكنه,1
يقبلوك,1
تنجز,1
كنسبة,1
بحله,1
فسيرتقي,1
رئيسهم,1
وتجعله,1
وتتهمه,1
بجريمة,1
ليتأكدوا,1
إثباتات,1
وأينما,1
وسألوا,1
فأنكر,1
الأوامر,1
رئيسك؟,1
دخلت؟,1
المنطقة؟,1
الملايين,1
أرصدةهم,1
البنكية؟,1
مسألتها,1
سأتكفل,1
لقسمهم,1
استمروا,1
والبحث,1
اختفوا,1
يسجنوه؛,1
تتزايد,1
أعطى,1
الموظفون,1
وجلبوه,1
وسأحاول,1
زيارتها,1
ستزورها؟,1
منطقتنا,1
الأمنية,1
عقدناها,1
أخرجناها,1
سأخرجها,1
صورا؟,1
ونعقد,1
غادرنا,1
لتشغيل؟,1
وخذها,1
بديلا,1
تتخلى,1
التراب,1
التراب؛,1
تخلع,1
قميصك,1
الحزام؛,1
ارتديت,1
سنربطه,1
بعدة,1
ستجلب,1
ولنرى,1
ستخرج,1
بيديك,1
هزها,1
مغطى,1
نقطعه,1
سنعتقد,1
دبابه,1
أكلتها,1
يسلمكم؛,1
بربطه,1
أصبر,1
ربطناها؟,1
احضرها,1
للشدة,1
سياق,1
القميص,1
سنربطها,1
لفكها,1
وافك,1
يحذرونك,1
عالقون,1
وفرض,1
ونتقبل,1
التنفس,1
لجمع,1
وجمع,1
لأبيع,1
تعرفون؟,1
التحذير؟,1
مستمرون,1
الفحوصات,1
ودبي,1
وزع,1
النسختين؟,1
سأ,1
ستغادر,1
سيباع,1
وسنبيعه,1
شبعت؟,1
للعلامة,1
وحوالي,1
سبعمائة,1
تسجيلا,1
الحدود؟,1
اثنان؟,1
أنتما,1
تأخذانها,1
كخردة,1
خردة,1
جمركية,1
ومائتان,1
سنعرضها,1
إثنا,1
يطلبونها,1
متبقية,1
منحها,1
متاحين,1
وسبعون,1
جيدا؛,1
سيأتينا,1
وسنبيعها,1
لأهيء,1
السطح,1
وأقراص,1
الفرامل,1
وسنضعه,1
بأموال,1
الشكمان؛,1
وأفرغوها,1
رصاصا,1
وأجمع,1
أغراضا,1
الغسالات,1
ازدادت,1
مستعدون,1
آلاف؛,1
تعليقات,1
سأموت,1
قهرا,1
أسطوري,1
بذلك؛,1
الإجابة,1
تحليلكم,1
سأكملها,1
سنجمع,1
إحداثيات,1
للرسالة,1
انتظرتوه؟,1
ينمو,1
السنوات,1
شابه,1
لأخيك؟,1
للحديث,1
وطلب,1
مراجعة,1
الكاميرات؟,1
منطقتي,1
وانخرط,1
يرجعوك,1
مختصا,1
متخصصا,1
محمد؛,1
سأتحمل,1
جدوى,1
لفراس,1
بشأنه,1
سأختتم,1
تحملت,1
وعادت,1
تريه,1
لجعل,1
والأمن,1
كأنما,1
للبحث,1
ليش؟,1
محاججتهم,1
قانون,1
سأزور,1
يمنعونه,1
شعور,1
مظهره,1
لنخرج,1
نلتق,1
مخفيا,1
أثارت,1
حماستي,1
متخصصون,1
أقاربهم,1
بعيدون,1
أسافر,1
تدريجيا,1
خططك؟,1
بالطبع؟,1
التفاقم,1
وأحب,1
ابتكارها,1
ويخصص,1
أذكرك,1
سيرسلونه,1
وسيحددون,1
ويعلمون,1
وطريقتهم,1
احتيالا,1
بالإنترنت,1
الشبكة؟,1
سنتان,1
ورآها,1
اختراقها؛,1
الرقمي,1
آمنة,1
إخوته,1
نخرجهم,1
بحذف,1
المتاحة,1
وسأحلل,1
يسمون,1
تمكنوا,1
السيطرة,1
وأدخلوه,1
خروجهم,1
وأمسك,1
مسجون؟,1
عمرها,1
ويكملون,1
إعلانا؟,1
للذهاب,1
متأثرا,1
أبانا,1
ميت؟,1
بإخراجهم,1
وقالا,1
يلتقوا,1
أبتي,1
تختفي,1
مكرمة,1
ومنحته,1
سيفيدهم,1
وصلتهم,1
سأشغل,1
بالسجن,1
زوده,1
لأظهر,1
بالك؛,1
بإرهاق,1
سأجلبه,1
سأغيره,1
يجد,1
بأعداد,1
اللوم,1
فهد؟,1
والأم,1
متوفيان,1
حل؟,1
يرتح,1
يفضل,1
الآخر؛,1
يعتني,1
وأصدقاؤه,1
جيدين,1
وآخرون,1
العائلة؛,1
أستقبل,1
أعيشه؟,1
يأت,1
الخارج؟,1
يسأله,1
صحح,1
تتركنا,1
الشرطي,1
واذهبوا,1
ويقوم,1
ببيعها,1
وأخذوه,1
استطاعوا,1
مقبول؟,1
ليطيح,1
الحالة؛,1
حسوا,1
ملأنا,1
وجهي؟,1
عملة؟,1
تحقيق؟,1
شاحبا,1
جزئين,1
خاطئة,1
براحة,1
كلفني,1
لتيك,1
العملاء؟,1
لأطرحها؛,1
الصالح,1
سلطة,1
سأسمح,1
مفيد,1
فقم,1
له؛,1
قوقل؛,1
شماغ؛,1
وأجربه؛,1
تخفض,1
بتقييمهم,1
أزعجه,1
خفض,1
وأحولها,1
سآخذ,1
أرسلناها,1
إيميلا,1
سخيفا,1
البارد,1
وسنخبره,1
وأجنبي,1
وثلاثمائة,1
كسرة؟,1
سأجربه,1
التوزيع,1
أدواتهم,1
بحسابي؟,1
تشاهدني,1
إمكانياتك,1
ستسير,1
ووالدتك,1
سيوقفان,1
ويصفقان,1
ألهمك,1
لتصبح,1
وجاءتك,1
الصفر؛,1
حذرك,1
بالهبوط,1
ليحصل,1
فليصبح,1
تنافس,1
نفذها,1
دامت,1
الإلهام,1
بالاكتئاب,1
وبلغت,1
هدفك؟,1
طموحك؟,1
للمقطع,1
أعتبره,1
مستحيلا,1
أتعامل,1
ويبدو,1
ويصل,1
عددهم,1
وأحدثك,1
باستثناء,1
مقربون,1
لأبتكر,1
أجيب,1
وزادت,1
التعافي,1
والتأهيل,1
نفتح؟,1
يسخن,1
يطفئ,1
ويؤدي,1
زرقاء,1
مدرجة,1
والتقطت,1
التقطوا,1
ديسمبر,1
استاء,1
وأهين,1
الأصفر؟,1
أعلمها,1
يتلقى,1
وكبيرة,1
ويزداد,1
إشعارا,1
ألفي,1
أغيرها؛,1
قدميك,1
يجذبه؟,1
وعريضة,1
لأتحدث,1
للأولاد؟,1
يجدي,1
وستتكفل,1
يشير,1
سأنجح,1
ستجعلني,1
لألعب,1
وإعادة,1
الموسم,1
رشيق,1
نظيف؛,1
كحالة,1
العضلات,1
فستذهب,1
مرتديا,1
الأحمر,1
آخرون,1
مشهورون؛,1
إصابة,1
جسدي,1
يتحمل؛,1
رنت,1
الإجهاد,1
الإجهاد؛,1
لعب؛,1
أزورهم,1
أغسطس,1
آنذاك,1
وسألت,1
للموضوع,1
كثيرا؛,1
أنحف,1
ربحا؟,1
أرقامك,1
تزد,1
تتدرب,1
تدريبا,1
فرديا,1
وإحساس,1
منزلنا,1
مدربون,1
الخشب,1
الهادئ,1
بدفتر؛,1
إبداعي,1
مللت,1
وتتحدث؟,1
الموهبة؟,1
تمارين؟,1
أمسكك,1
الأسفلت,1
خفف,1
وزنك؛,1
تسارع,1
واستمررت,1
أنس,1
كود؛,1
ثالثا,1
صرخ,1
عمرك؛,1
الناشئين,1
بيع؟,1
بنقاط,1
أولمبي,1
نقاطي؟,1
عنده؟,1
الاشتراكات؟,1
لنقاط,1
ستتذكرها؟,1
مسرورا,1
أتدرب,1
الصباح؛,1
بإصابة,1
سجلتني,1
أتحسن,1
عزلة,1
أتمرن,1
لأتمرن,1
وسأعطيها,1
يمنحونك,1
الدافع,1
لتتغير,1
لأمد,1
ينقصهم,1
والتحكم,1
رآه,1
موضوعا,1
يمدحني,1
تتخيلونه,1
أستريح؛,1
حولك؟,1
سمينا,1
وأرتدي,1
متقبلا,1
تريدين؟,1
يعرفونها,1
دب,1
ينظم,1
مدربا,1
بالبكاء,1
تتظاهر,1
العلي؟,1
الدب؟,1
الجسم؟,1
سأتخرج,1
مدح,1
وأرجع,1
بتسجيلك,1
نتناول,1
حدثني,1
حازما,1
عقدا,1
البائع,1
والمشتري,1
وسأنقلها,1
وسأكتب,1
لنكمل,1
سأسرق,1
الصبر,1
عربونا,1
خداعي,1
ائتنا,1
غرقت؟,1
سفينة؟,1
أجيك,1
بأهلي,1
بمفرده,1
لأشتريه,1
ستنكشف,1
الأقنعة,1
رجل؟,1
كذاب؟,1
بالمئة؟,1
لتبيع,1
الواتسآب,1
محرج,1
تكار؟,1
نقدي,1
نقد,1
الترهات؟,1
أعني؟,1
اشتركتم,1
ستبيعها؟,1
إعلانك,1
واثنتان,1
المغرب؟,1
شيء؛,1
انتحال,1
لشخصيتي,1
متفقون,1
وابق,1
لتسهيل,1
سأجيبك,1
نفاجئه؟,1
أجبره,1
مدينتهم,1
فندقا,1
بأقرب,1
ضوء,1
أخينا,1
مختبئين,1
متمرسا,1
يتركونني,1
أعتني,1
جلوسي,1
أموالكم,1
تستمعوا,1
أخذوك,1
وجلسوك,1
ظلوا,1
وظهرت,1
رأسك؟,1
حساباتهم,1
ننتقم,1
سجنتهم,1
وأحمد,1
استأنس,1
والإيطالي,1
يؤذيك,1
الدرس,1
إيصالات,1
المدخل,1
إنفاقها,1
سعيدون,1
نظموا,1
للمبادلة,1
رايحون,1
وجايون,1
سيغطي,1
والتعب,1
عصابة؛,1
تواجه,1
تتعرض,1
للأذى,1
سيسلمون,1
صديقهم,1
وسيتقابلون,1
وسأعيدها,1
وموضوعي,1
أنهكتني,1
تماما؛,1
التخلص,1
أبدا؟,1
يتقابلوا,1
يتبادلون,1
اعطوه,1
أخاك,1
مستغربون,1
تخاف؟,1
سنضعها؟,1
تقابلنا؟,1
ونتخلص,1
سيرد,1
بعائلتنا,1
الغرباء,1
ثمانين؟,1
وابك,1
صار؟,1
تعرفين؟,1
تخيلت؛,1
لأشياء,1
نيته,1
ليخرج,1
بخلفية,1
ووراءه,1
مكانته,1
العالية,1
للارشيف,1
أفوز,1
سأقف,1
النموذج,1
للمدرس,1
تعرفوه,1
وتوصيله,1
اختبارا,1
ونصف؟,1
حقق,1
يمتلكه؟,1
سأوصي,1
لتذهب,1
أقلعت,1
وعلي,1
الأشخاص؟,1
وصورة,1
مشككا,1
هؤلاء؟,1
ودام,1
وحجزها,1
الجيدين,1
ويشاهدون,1
أعتز,1
ويعلمونه,1
أسماء,1
مكانه؟,1
صديقك؟,1
نحوها,1
ذهنه,1
مرتفع؛,1
ويشكو,1
يشكو,1
ويسأله,1
وسيعلمك,1
سيريك,1
وبحث,1
أنفاسه,1
درست؟,1
الصينية؟,1
تعلمها,1
تفوح,1
الإطار؟,1
الأشجار,1
تصويرها,1
صاحبها؟,1
متعلما,1
ولدى,1
للذكر,1
سكنه؟,1
لأرفع,1
أوراقه,1
الإجراء,1
درجتي,1
والفرق,1
وسيقومون,1
وستطلبنا,1
الإنتربول,1
يضعهم,1
ابقى,1
التوازن,1
عائشين,1
لندن؛,1
ستختبر,1
ترفع,1
وبدأوا,1
نجحوا,1
بدرجة,1
بأسبوع,1
بتسعين,1
سريعا,1
ستدخل,1
لكم؛,1
أفلاما,1
ويتعلمون,1
الناجح,1
تحققها,1
تخطوها,1
منافسة,1
بينهما,1
ولحياتهم,1
مرتاحون,1
مجموعةه,1
للسفر,1
مبسوطون,1
تأكلون,1
وتخرجون,1
سرعان,1
يجري,1
ليصله,1
أضاف,1
ناجحون,1
تخصيصها,1
سأبقى,1
نادر,1
أفطرنا,1
ليقابل,1
فوجدهم,1
أعدوا,1
مثقفا,1
كبارة,1
ويتسخ,1
الفعلة,1
أساعده,1
ويعود,1
اجتمع,1
قاد,1
تأخر؛,1
صارم,1
التقوا,1
بمدير,1
متأخرون؟,1
تعطلنا,1
عال,1
منقطع,1
ليشوف,1
المحمول؟,1
لتنجح,1
سينجح,1
للأستاذ,1
وصلته,1
فاعترض,1
سأتأكد,1
ليدخل,1
تراجع,1
سأقطع,1
يأخذك,1
عقلك؟,1
الطب؟,1
ستتبعه؟,1
يخضع,1
أسرهم,1
باله,1
بمراجعة,1
وسيراجعها,1
بتصميم,1
وسأرفقه,1
أشرف,1
بالأساس,1
وأيام,1
أياما,1
يجعلونه,1
يشجعونه,1
وأباه,1
إيطالي,1
يتمتعون,1
بمعرفة,1
علومهم,1
وسأواجهه,1
أصدقاء؟,1
قله,1
لتكن,1
ويلني,1
اغضبه,1
إسمعوني,1
مستغرب؟,1
تمزحون؟,1
واصوروه,1
ليضمنه؟,1
زيارتنا,1
خلية,1
بالدمام,1
يتسوق,1
يحفظنا,1
يسترنا,1
سنقرر,1
أستوحى,1
آسفين,1
أضفه,1
بالعروض,1
أرنا,1
إنجليزية,1
جوال؟,1
سيتفهم,1
يفعلونها,1
وأبيض,1
وبنفسجي,1
بالدهشة,1
مستقر,1
ليكتب,1
خلاها,1
كأحدث,1
طراز,1
فاتتك,1
مشاعرك,1
يفوتك,1
تخيلت,1
وسأبدأ,1
تحيات,1
الكوب,1
ستقابلني,1
تنقطع,1
المتعلق,1
بالشخص,1
بالمبلغ؟,1
الافتراضي,1
السيسي؟,1
العلامات,1
تقلقوا,1
ليكم,1
ستلتقيني,1
غاية,1
سيصلنا,1
تلتقط,1
يستقبل,1
القادمة؟,1
تريدون؟,1
منكم؟,1
تخافون,1
تعلمون؟,1
لديكم؟,1
ألوان,1
بروفايله,1
وعرضت,1
يمتلكني,1
سأوضح,1
السويتر,1
تشاهدوا,1
الفوضى؛,1
قرض,1
الليلية,1
الماسورة,1
إجباري,1
الحل؟,1
ثمن,1
أرجعه,1
إرجاعه,1
وفككت,1
أصلحتها,1
سنتحقق,1
ممتلئا,1
أصغر,1
أقترح,1
أحد؟,1
اكتشفنا,1
إيجابي,1
المجاري,1
سأواجه,1
الحاكم,1
يسلمه,1
تحضيره,1
للصباح,1
نتصرف,1
ونستبدلها,1
بتوصيلها,1
سأدفع؟,1
سأتركها,1
تسربت,1
ممتعة,1
استحممت,1
مهمان,1
تركناها,1
سنشغل,1
السندويش؛,1
لنترك,1
إيجابية,1
لنتركها,1
نفككه,1
الفراج,1
لننهي,1
والهاتف,1
شغالا,1
حزمتان,1
الحزمة,1
وإخلاصا,1
كله؟,1
نجعل,1
التوصيلات,1
اتصلنا,1
أصب,1
نحلها,1
الوصلة,1
تعجبنا,1
الإضاءات,1
الإيجابيات,1
السلبيات,1
ركبناها,1
لنوصلها,1
دفعه؟,1
سنفككه,1
أحجار,1
مشمسة,1
بقفلها,1
تقد,1
بالريموت؛,1
بطاريته,1
بالمفاتيح,1
لأفكك؟,1
حجرين؟,1
تسمونها,1
الثلاثة؟,1
أفيدك,1
أجلي؟,1
سيستفيد,1
سأستريح,1
ارتح,1
وصلى,1
وابحث,1
وصادف,1
أوقفه,1
استنتجت,1
أستنتج,1
أبي؟,1
تخفي,1
استراحة؟,1
بانطباع,1
قليلا؛,1
أقسام,1
مكتوبا,1
آر,1
وقرأت,1
المفتاح؟,1
عثر,1
يحتويه,1
لبقة,1
بإحكام,1
وأغلقه,1
الغرب,1
والشرق,1
سلمني,1
تبعته,1
وصلا,1
أبومحمود,1
الممتلكات,1
خطوات,1
سيرتاح,1
وسيكمل,1
يخفيه,1
بتنظيفها,1
يركز,1
بجملتين,1
يرتبط,1
الآخر؟,1
ناديه,1
حديثا,1
وأغلقت,1
ومتعلمة,1
والضعف,1
بوالده,1
ويعتني,1
تأسرني,1
الوالدان,1
يهتمون,1
أفراد,1
أخوات,1
تجنبوا,1
الأخوات,1
خاطئا,1
أرقامه,1
محبطا,1
للقائه,1
قديما,1
حالة؛,1
العادية,1
ليقسموا,1
والدكم,1
ورثته,1
يقم,1
بتقسيم,1
مشابه,1
زوجها,1
عزيتهم,1
أمهم,1
أعطاهم,1
مزورا,1
وتقسيم,1
الميراث,1
أجلنا,1
أخوات؛,1
عانى,1
قراءتي,1
للمادة,1
أثرت,1
تعقيدا,1
والبنزين,1
الجفاف,1
مضطرا,1
ولفها,1
الأرماس,1
مشكلتك؛,1
متعلقة,1
وسنعرف,1
التيار,1
تضعها,1
غسلتها,1
أنظمة,1
تصدق؟,1
مضبوط,1
وحيد,1
القيود,1
لأعبي,1
الأقوال؟,1
أحترم,1
الأقوال,1
نهتم,1
مفقودة,1
بحلها,1
الأداء,1
نتعامل,1
سنعطيها,1
لنضعه,1
ينقصنا,1
لنفتحه,1
لتشغيله,1
تسرع,1
يتحرك؟,1
سيفك,1
سره؟,1
المتهور,1
تذوقته,1
جربناها,1
أعطانا,1
حرقا,1
اركزوا,1
بربط,1
بالسرقة,1
مسلية,1
المنتصف؟,1
منقطعان,1
ونختبرها,1
آلية,1
نرفعها,1
تسميونه,1
تعبئة,1
الكبير؛,1
قوله,1
سنوصل,1
أشرقت,1
لنتوجه,1
واسع؟,1
طولت؟,1
جيدة؛,1
ارتدي,1
تجنب,1
جمعاء,1
تعبأناهما,1
املأه,1
يعنيه,1
بتصريح,1
الحاضرين,1
والبواجي,1
سيضعه,1
القديم؛,1
ارتداؤه,1
سننتهي,1
القوي؟,1
اعطوني,1
ذكرها,1
وأعطها,1
للطالب,1
أستاذنا,1
متشوق,1
معفى,1
الرسوم,1
دفنني,1
معاقبته,1
تعاقبه,1
لعقدك,1
تكريمك,1
انتصار,1
وسأل,1
حارسا,1
رآها؟,1
يقودني,1
الطابور,1
حرمني,1
والمرشد,1
تتذكر؟,1
ستحضر,1
اللهجة,1
سماعه,1
المدرس؟,1
تعرف؟,1
يحبطني,1
سأروي,1
فالكلام,1
التهدئة,1
وأسلوب,1
يكتسب,1
ممسك,1
بالميكروفون,1
ستعرف,1
تعتقد؟,1
والده؛,1
ولدي؟,1
المسكين,1
أنذر,1
ستتكلم,1
يأخذني,1
الهيبة,1
لشرف,1
الجمل,1
سيري,1
والمدرس,1
بجانبهم,1
يأكلون,1
العقوبة,1
وستكسر,1
الألواح,1
الخشبية,1
ستتعرض,1
بطيئا,1
أركز,1
ممددا,1
ليغلقه,1
ورقة؛,1
أقطعها,1
بالمدرسة,1
غائبين,1
كعادته,1
كعريف,1
لعلكم,1
سأهرب,1
وآخذ,1
لوالدي,1
محمود؟,1
تجاهني,1
تدرسني؟,1
تذكرني,1
يدركوا,1
سيوضح,1
اتركوا,1
وأسبب,1
المشاغبات,1
أعجبت,1
والتسعين,1
مدرسا,1
أهلية,1
تأتيه,1
نزعات,1
بالنزعات؟,1
الفلانية؟,1
وطرق,1
برفق,1
طرف,1
يسيء,1
مستقبلك,1
وصلتكم,1
بمثل,1
أفتكرك,1
يتحمسون,1
سيء؟,1
أسمائكم,1
لنتعرف,1
وسأقضي,1
مفهومة,1
لأسفل,1
يتكئ,1
تصحيحا,1
مراقبون,1
لثمانية,1
راحتك,1
صحيح؛,1
المبنى,1
حمد,1
يزعلك؟,1
المدرسون,1
لحصة,1
منتظما,1
مزاحا,1
تضخم,1
ينس,1
تغيبوا,1
يعطونني,1
الأسلوب؟,1
متتاليتين,1
جنبا,1
يحكان,1
كتفا,1
بكتف,1
مت,1
سألتني,1
توجيهك,1
أربعاء؟,1
غائب,1
عما,1
لطمة,1
احص,1
للغة,1
وجانبي,1
اسمه؛,1
معتقدا,1
أحييكم,1
جايا,1
لأتلاعب,1
الطبيعة,1
تكسرت,1
ويرفع,1
طموحه,1
يتحمله,1
يعلمونه,1
الأدب؟,1
سنعلمك,1
يهددني,1
نسي,1
لأدرس,1
يصعد,1
شتيمة,1
أسامح,1
الكلمة؟,1
إهانة,1
هراءك,1
جانبا,1
واختار,1
يدخلها,1
المتفوقون,1
وتجلس,1
بحوالي,1
والأب,1
شؤون,1
يتذمر,1
همم,1
سأكمل,1
وواقعي,1
تحملها,1
المستمرة,1
والحمل,1
والتنزيل,1
ستنزعج,1
وأعمل,1
وأدفع,1
مقابلها,1
وأفزعك؟,1
لتجف,1
الغسل,1
نستطيع؛,1
سدادة,1
أغلب,1
إغلاقها,1
ستسبب,1
ضررا,1
لنغلق,1
قذرا,1
تعمل؛,1
ملأناه,1
لفه,1
سنركبها,1
شديد,1
الصلابة,1
فعلناه,1
متابعو,1
وسنركبها,1
وستعمل,1
لتشغيلها,1
سيصدر,1
إرهاقا,1
أجلكم,1
أنشره,1
الخسارة,1
فحصه,1
معايرة,1
نفخ,1
لإزالة,1
وسحبها,1
نلف,1
بأقصى,1
الكيلومترات,1
النوافذ,1
ونفتحه,1
افتحوه,1
تميل,1
خراطيم,1
ممزقة,1
أوساخ,1
متماسكة,1
الفرك,1
انتظرنا,1
لاحق,1
فبإذن,1
ستنظف,1
يستشعر,1
مرتخيا,1
الفتح,1
بالهواء؛,1
ببخاخها,1
بخاخها,1
ندعه,1
تتعطل,1
افحصوا,1
أصدر,1
فوضاه,1
يرمي,1
تتآكل,1
مكينته,1
أسطوانات,1
رافعتها,1
تحفة,1
خيولي,1
الكفارة,1
لنتبدل,1
وسنستبدله,1
نتفحص,1
الأخوة,1
البرغي,1
إطاراتين,1
ونضعهما,1
الإطارين,1
تجلس؟,1
بتغييره,1
يراهن,1
وضعوه,1
اليمني,1
صنعها؟,1
أسمر,1
مساعدته,1
انزلت,1
طالت,1
وجنط,1
سحبه,1
للتيك,1
توك؟,1
وتقدم,1
لتفعل,1
يلبي,1
والبطاقات,1
تفاعلوا,1
تابعوا,1
وانشروا,1
بارعا,1
وفنانا,1
مهيأ,1
بطولات,1
تدلل,1
الاستكشاف,1
لأكبر,1
بتطويرها,1
ويمكنهم,1
تنزيلها,1
المطعم؛,1
تنتهوا,1
ردهم,1
لتوي,1
المختصة,1
وسيتحققون,1
وسيسحبونك,1
بموافقتك,1
صغير؟,1
ابن؟,1
الأبراج,1
الشبكات,1
واستخدمه؟,1
تظلي,1
تتلفين,1
تتجاهلين؟,1
يحضروا,1
يأخذوننا,1
ويضعوننا,1
تتحدث؟,1
أرسلك,1
يرسلني؟,1
أسمعني,1
تعنين,1
تبتزينني؟,1
التكرار,1
وسأطالب,1
بتعويض,1
وقريب,1
تأخذين,1
اركزي,1
وسأواجه,1
ومشهور,1
أرسلناك؟,1
أقدرك,1
تعرفني؟,1
ونجح,1
أواجه,1
وتذكر,1
سأجرك,1
أزعجك,1
بدوخة,1
وملطخ,1
بالدم,1
أمورا,1
وواضحا,1
تسكنون,1
أفهمك,1
سأختصره,1
أسلوبا,1
مرجعا,1
خصوصيتي؟,1
ستجيب,1
بنعم,1
مانع,1
سلب,1
وخلال,1
أتركها,1
تحتسب,1
رغما,1
الإمساك,1
تؤذيني,1
لتتشاور,1
ستحول,1
فشيئا,1
سألتك,1
تسليمك,1
لإرجاع,1
دعمك,1
يحتفظون,1
كموفر,1
وعيك,1
أقرضك,1
إرجاعها,1
ليعبئه,1
فجاءه,1
سأعيدها,1
إدراكي,1
أقرض,1
أعجبتكم,1
استغرقوا,1
للعودة,1
عائدين,1
أقرضت,1
أعطاها,1
دكتور؟,1
طمئني,1
انتهاء,1
حياته؟,1
استلف؟,1
الضغوط,1
عقولهم,1
والسفر؟,1
الفالاني,1
لأستخرج,1
أمانتك,1
ضعيفا,1
جدا؛,1
محمول,1
وتبقى؟,1
مستشارك,1
بمفردنا,1
فالحياة,1
أروي,1
انتقلوا,1
وباعوا,1
بأصدقائي,1
التخويف؟,1
أخوين,1
أرتاح,1
سأكلمه,1
ينتظركم,1
حانت,1
أخذك,1
لتتعرف,1
الحادث,1
إعطاء,1
لأهله,1
اعطه,1
يقرضون,1
المال؛,1
الأخ,1
الدعم,1
أنساه,1
استرجاع,1
سليما,1
كسور؛,1
وتأخذه,1
تنتظروا,1
وأخرجوا,1
حنونه,1
أشكره,1
بمقلب,1
ضدك,1
تشاهدوه,1
مفلس,1
والإعجاب,1
وجودك؟,1
لتعرف,1
انشغلت,1
تركتها,1
للطهي,1
وللطعام,1
سامح؟,1
أناقشك,1
وإيجار,1
سنجري,1
