MSA_word,count_MSA
مقدرا,1
يسامحني,1
متصل,1
صراحة,1
خلعته,1
ارجلي,1
يدي؟,1
الجهاز؟,1
وكلها,1
تقف,1
محقا,1
لجهاز,1
نحركه,1
لتجلسوا,1
مريح,1
اهتزت,1
أترقب,1
تحريكه,1
أهزه,1
زلتم,1
بالمسك,1
أقيمها,1
يدفعك,1
الوزن,1
ثقيلا,1
تبريده,1
بالتبريد,1
أعلمه,1
البورتات,1
الطبيعي,1
الطفل؛,1
يمتصها,1
تنمو,1
أه,1
تيبست,1
بتخريب,1
سأعرضه,1
أضعها,1
مليئة,1
التمركز؟,1
العبوة,1
أتحقق,1
الغذائي,1
حالاته,1
بالنية,1
حرارتي,1
اسحبها,1
ترتبط,1
ببعضها؟,1
والأرجل,1
نتائج,1
نرتدي,1
متحكما,1
بالإطار,1
ويستخدم,1
قبضة,1
المق,1
تنزلق,1
ينتمي,1
لعود,1
للبقاء,1
أصفه,1
واشتعلت,1
العميل,1
تتلف,1
والدبغ,1
وسنرى,1
متوقعا,1
بتوزيعهم,1
الكاوية,1
والمعادن,1
أخفف,1
وتحصلون,1
تطبيقها,1
ومرتبا؛,1
كمعلم,1
لتتمكنوا,1
وثلاثون,1
هززنته؟,1
مركزة,1
وستعرف,1
رعايته,1
أضبطه,1
طريقا,1
التركيب,1
المبدأ,1
تتشكل؟,1
وضبطناها,1
معتاد,1
واصب,1
وابدأ,1
أسبب,1
سيفلت,1
إرادة,1
تكييف,1
الحماية؟,1
لحماية,1
بجهد,1
تواجهنا,1
معطل,1
زائدة,1
جرة,1
لبراغي,1
أخلط,1
للفلاتات,1
سننشئها,1
الشاسيه,1
عكسهم,1
البوصة,1
سنتيمترا,1
لاستكمال,1
مجهر,1
بقياسها,1
ملامسة,1
للأرض,1
اختفت,1
مصنوعا,1
ويمكنه,1
بمعدل,1
أجري,1
يأخذ؟,1
صممتها,1
منحناكم,1
طولي,1
مرآة,1
تشغلها,1
تقدمه,1
وأعبث,1
باللوحة,1
تعمى,1
الساخن,1
والأدوات,1
وتفصيل,1
السماكة؟,1
تلخيصها,1
يتسلط,1
مزدحمة,1
فوضوية,1
وثلاثين؟,1
علمت؟,1
ستتبعها,1
والمكواة,1
فوضاك,1
وأغراضك,1
وأجلس,1
وسأريك,1
لاحظتم؟,1
بالتقاط,1
تنظم,1
للكيس,1
أقدمها,1
ستأخذ,1
انطفأ,1
البورستر,1
ملحوظين,1
أتحمل,1
ونتابعها,1
للقاعدة,1
حمية,1
أغير,1
الوقت؟,1
وفصلت,1
وفصلته,1
متصلون,1
كفلاح,1
وزرا,1
وواحدا,1
وأقيس,1
أحمى,1
وأفك,1
آمن,1
أشير,1
رفعناها,1
لقياسه,1
مشكلته,1
البذور,1
مختصرا؟,1
تعيده,1
سنعيد,1
التكامل,1
الدائرة؟,1
أزيحوا,1
فككت,1
الشيء؛,1
أتابع,1
وستجد,1
صفيحة,1
رفعها,1
ونأكد,1
حيوية,1
المتهم,1
منفوخة,1
ولماذا؟,1
منتفخة,1
كهربائية,1
الترانزستور,1
خفض,1
بتنظيفه,1
كذا؟,1
الهواء؟,1
القصر,1
معكم؛,1
سأ,1
إلزامي,1
وسنذهب,1
لنشتري,1
حضراتكم,1
مشحون,1
بتكبير,1
ونبحث,1
ولنرى,1
البديل؟,1
سنستبدله,1
ونضعه؟,1
كهرباء,1
أجعل,1
سأبحث,1
عليه؛,1
يغذي,1
بتشغليه,1
فسأكون,1
لأتوجه,1
لإصلاح,1
ذاتها,1
أعوج,1
الفطيرة,1
الأفو,1
أركب,1
وأوصل,1
بتشغيله,1
سيعمل,1
يراها,1
تقييمها,1
اختبار,1
طفيفا,1
وأقيسه,1
سأتمكن,1
انحنيت,1
وامسك,1
وسنركب,1
وثمانون,1
نستنتج,1
استبدلت,1
واستبدلت,1
لأمد,1
فولت؟,1
حبك,1
تحب؟,1
أستخرجها,1
لأحفر,1
أوصلها,1
وتعطل,1
الأسهل,1
تمديد,1
ودقيق,1
تستبدل,1
تمده,1
أحفر,1
لعزله,1
وصوله,1
لحام,1
لحمنها,1
بتجريد,1
اللحام؟,1
ويعزل,1
وأضمن,1
تحميني,1
الملحمي,1
أضطر,1
لتركه,1
أقذر,1
أفسدناها,1
كلماتك,1
نسمى,1
فنيين؟,1
إيجاد,1
للقطعة,1
وتخترع,1
المتاعب,1
نظم,1
أمورك؛,1
ترتب,1
أوفر,1
موادها,1
يمنحوك,1
المراكز,1
مقلبا,1
سيخصم,1
لنجلس,1
اخفض,1
صوتك,1
أفهمك,1
إسطنبول,1
حجز,1
ننتظره,1
سأغادر,1
وإنذار,1
للإدارة,1
الالتقاء,1
أحادثك,1
حديثي؛,1
المزاح,1
أغضب؛,1
محترم,1
بنفسك؛,1
أجن,1
يزعل؟,1
بهذا؛,1
لرؤيتهم,1
ودعهم,1
وأخرجت,1
بداخلي,1
إحداث,1
يخرج؟,1
إرضائهم,1
أعماق,1
ينامون,1
أتح,1
لفهم,1
انطباعهم,1
البارحة؟,1
نحترم,1
نتناوله,1
أعلاه,1
للمهمات,1
اليومية؟,1
حاولنا,1
وأود,1
أنهي,1
للمساعدة,1
وإنهائها,1
راعية,1
تعاوننا,1
بشخصية,1
باهت,1
التماثيل؛,1
الشعر؛,1
والأصوات,1
يسحبها,1
تتحسن؛,1
الملصق,1
سيساعدونا,1
سيصدرون,1
والزلات,1
وزيدا,1
تقدمكم,1
يؤكدها,1
الهجوم,1
لتبادل,1
الرهانات,1
وبطاقة,1
وإنه,1
أقبل,1
ويظل,1
يعملون,1
شؤوني,1
أدخل؛,1
الدخول؟,1
الجاهل؟,1
تحاسب,1
لأراك,1
أخبرك؟,1
للبحث,1
سنة؟,1
أنهيت؟,1
الرضا,1
وأصوم,1
تعثر,1
رحمته,1
خسارته,1
سيختطفونني,1
فيذهبون,1
سيجلبونني,1
ويختطفونني,1
فارغ؛,1
لسنوات؛,1
أرتشي؛,1
يفعلوا,1
يورطوني,1
لنواصل,1
رشوة,1
أعذار,1
يفكر؟,1
اتركها؛,1
اعتمد,1
تعرضوا,1
وتعرضوا,1
تعبد,1
المواضيع,1
أربك,1
ووقته,1
ناديا,1
مختلطا؟,1
ارتداء,1
البجامة,1
المرتبة,1
أغض,1
وأتخيل,1
الموقف,1
أفعى,1
بكر؟,1
قتلك,1
نومك,1
أقدمه,1
بائعي,1
البائعين,1
يريد؟,1
بأيديهم,1
بالخط,1
كتابا؟,1
إخوان؟,1
كمسلمين,1
غزو,1
البحر؟,1
أميرا,1
آمنوا,1
مدعو,1
بتوفيق,1
ثلاثا,1
اجتمعوا,1
ضربوه,1
وشتموه,1
ورموا,1
الحجارة,1
وسخروا,1
تصرفتي,1
كبرت,1
السخافة,1
لتعمل,1
يناديك,1
الطلبات,1
سمعك,1
يزعجك,1
المحاضرات,1
أدق؛,1
البائع,1
مصطلحات,1
الكثيرون,1
والأولياء,1
للأولياء,1
الحفاظ,1
اسألوا,1
خطيا,1
يؤلمه,1
جسميا,1
يبذر,1
الدرويش,1
بالتقدم,1
يفتح؛,1
لتذوق,1
بالجودة,1
للتفكير,1
التفاوض,1
لينقش,1
سأبيع,1
حاضرا,1
طائفة,1
وأسلمت؟,1
الغربيون,1
الشرقيون,1
بالنصيحة,1
وأخبروا,1
عادية؟,1
مخترعا,1
عالميا,1
يتصرفون,1
ويأمرهم,1
لنحسب,1
أسامحك,1
سيقلل,1
أخسرك,1
تدرك,1
تورطت,1
ساعتك؟,1
اشتريتها؟,1
عائلته,1
ليكتب,1
الثالثة؟,1
واغفر,1
ترضين,1
تكوني,1
بوجهك,1
وأجدد,1
الموضات,1
الفول؟,1
بالذهاب,1
النهوض,1
ليتناول,1
متعلقون,1
حنيفة,1
تضعني,1
الأوامر,1
للرياسة,1
الزعامة,1
تطمح,1
الرحلة,1
أفسدها,1
الفرقتان,1
ليستا,1
عادلتين,1
حذاؤه,1
وأستمر,1
مقارنة,1
بتوضيب,1
أبشر,1
بمساعدة,1
صديقة,1
المعرفة,1
تعطينا,1
ودفع,1
أنتهى,1
مولدا,1
ويجلب,1
الفروق,1
فرقة,1
وسيتصل,1
المريض,1
سيدفع,1
أولد,1
الظلمة,1
نقول؟,1
يستهلكك,1
خيرك؛,1
أيكم,1
ذكيا,1
أخوان,1
أخين,1
بمقدوره,1
توسيع,1
السلام؟,1
يساعدنا,1
نقودا,1
للمناسبة,1
تأمر,1
أقدامكم؛,1
عيسى؟,1
مدوا؟,1
بنفسه؛,1
رافعا,1
اعتزازه,1
واعتبار,1
يعتدي,1
إسرائيل,1
فتوى,1
تهز,1
ويتواضع,1
تسريحة,1
سدى,1
استنفدت,1
قوتي,1
بالضجر,1
قضيت,1
وبينه؟,1
يتألم,1
الاستيقاظ؟,1
سنا,1
بالمواصفات,1
القراءة؛,1
النكتة,1
حرفيون,1
مزارعون,1
بدونه,1
وكتبت,1
الأصعب,1
أرضا؟,1
ماء؟,1
تنازلات,1
أكرمه,1
وابنه,1
المحمولة,1
تجدها؟,1
عذبته؟,1
يعذبه,1
تراني؟,1
حاله؟,1
النعام,1
صدره,1
يرفعون,1
التقوى؟,1
المحبة,1
يريدكم,1
سأقترب,1
والأشخاص,1
بيته؛,1
يسددها,1
أتناول,1
يأكلوا,1
وسائد,1
سجادة,1
أدنى,1
ونشفع,1
متأكدين,1
أصله,1
وورع,1
يتركونني؟,1
سيفعلون,1
الجلسة؟,1
أعلم؛,1
سيفسد,1
وجرب,1
لأتناول,1
سيرتي,1
وضعوني,1
وأموت,1
بعلامة,1
أتمناه,1
أحد؟,1
وخرج,1
يزعجنا,1
لتقرأ,1
لمراجعة,1
عاملتم,1
فاعاقبوا,1
عوقبتم,1
العفو,1
فعفوا؛,1
فحسنوا,1
أرجعها,1
ستعطيني,1
بالذنب,1
دعواتك,1
ملموس,1
تدريسها,1
نتأخر,1
سفينة,1
لنلحق,1
يستغرق,1
الإفاضة,1
يؤدى,1
وسيستغرق,1
المزدلفة,1
ويستمرون,1
عودة؛,1
بالتعب,1
والخميس,1
أنس,1
ستسير,1
جديرة,1
بالنقاش,1
صخرة,1
يعانون,1
ويتألمون,1
وذاك,1
يخنقهم,1
بالأوهام,1
ويجعلهم,1
ببر,1
يبرهنهم,1
مياه,1
يتسبب,1
يزلق,1
أخواني,1
نتركه,1
نقصا؟,1
فأشار,1
لشيخه,1
الموضوعة,1
للظلم,1
تنزعج,1
ستتفاعل,1
لأخبر,1
نال,1
تحركت,1
ومنذ,1
اللقاء؟,1
المحلي؟,1
أجريت,1
وأختك,1
وأخيك,1
عائلاتهم,1
مصلحة,1
تأجير,1
أجلس؟,1
سأجلس,1
المبلغ؟,1
لطول,1
يقيس,1
أبعاد,1
تقيسها؟,1
بقياس,1
ليحضروا,1
اللحية,1
ستنمو,1
الجلابية,1
لأشتري,1
وقلبي,1
وحرك,1
ولتتحرك,1
قدماك,1
الأغنية,1
رائعة؛,1
لفعل,1
أديت,1
مناسك,1
وأنتم؟,1
الصغيرة؟,1
ويعطينا,1
المليونين,1
مظالم,1
الشخص؛,1
استعادته,1
أتباعه,1
مليارا,1
شفع,1
أغيب,1
سحبوه,1
أطرى,1
نشطين,1
المقام,1
رآهم,1
ومشى,1
عاطل,1
ويجلس,1
فليس,1
كوبا,1
المعاكسة,1
وقرىهم,1
يخدمه,1
للإنسان,1
تعنون,1
دعاة,1
يحتاجونكم,1
وتجني,1
لعملك,1
لشهاداتك,1
قطة,1
لقارون,1
المصلحة,1
اقم,1
بالجلوس,1
وأخبرني,1
نابليون,1
وفرنسا,1
يشكلون,1
بلدا,1
ملكهم,1
الإسلامي,1
يشتمونه,1
سأعيش؟,1
رفيقا؟,1
سيتشتت,1
صدق؛,1
تتصور,1
أغتنم,1
أستغل,1
تفاجأت,1
لتخفيف,1
آلامه,1
وتنأى,1
توازني,1
مغفرة,1
يستهزئ,1
صادقة,1
نعسانون,1
رآك,1
أتعاب,1
لخير,1
عرفة؟,1
كرره,1
وضرب,1
سيكسر,1
وجلس,1
الطلاق؟,1
مسلم؟,1
أطلقه,1
فعلوا,1
عذر,1
نتعلق,1
بمعتقداتنا,1
ادعني,1
سأشتكي,1
سيشتكي,1
مضيعة,1
ليجلس,1
قبلوك,1
دكان,1
يعرفهم,1
وستون,1
واتضح,1
الصفر؟,1
يقرأها,1
لدروس,1
تفهم,1
وأتصل,1
بأخي,1
أقرأه,1
الرسول؛,1
لإبهار,1
يقارن,1
بطانيتين,1
الطين,1
واليسار,1
يتخلون,1
سيتذكر,1
خلعها,1
بالراحة,1
فقدت,1
أطلعك,1
إضحاك,1
خائفا,1
فاستأنست,1
وضبع,1
زمانه,1
الضبع,1
أقنعني,1
يغطيه,1
الظن؛,1
الرهبان,1
يشاءون,1
ستجدهم,1
التجارية,1
وستجده,1
المحاكم,1
نحمد,1
تتوضأ,1
أضعاف؟,1
يتلقى,1
فرصته,1
أعوضهم,1
بضاعة,1
بمقدورنا,1
ونواجه,1
صعوبات,1
برودة,1
السلام؛,1
بالضيقة,1
والشدة,1
والصعوبات,1
تتعامل,1
الزجاج,1
فكسره,1
خياطته,1
بالفائدة,1
ويدفعه,1
للشعور,1
بالرضا,1
نختتم,1
قرة,1
وتدركون,1
عظيم,1
سعادته,1
هاتفه,1
الباكر؟,1
اعفها,1
النقبة,1
باسمك,1
باسمه,1
أكون؟,1
أصطاد,1
ترى؟,1
لجلوسكم,1
للاختبار,1
ونوزع,1
سؤالا,1
مصحح,1
للأستاذ,1
سنعمل,1
تسكنها؟,1
ستتزوج؟,1
الإذن؟,1
مطالبون,1
ليتبنا,1
فشخص,1
بترتيب,1
يريسك,1
وضعيها,1
ليشربوا,1
لطيفة,1
وتزوجيه؛,1
نظمنا,1
لطاعة,1
لنناقش,1
الطلاق؛,1
بتطليق,1
سيفارقك,1
بنذره,1
نقرأ,1
لفلان,1
أخفوا,1
خطتك,1
مقتصدا,1
ارتدائها؟,1
قفصا؟,1
يخنقك,1
عنيدة,1
فسألته,1
لتطلقها,1
تضربين,1
سألتك,1
وأرسلت,1
نصية,1
نسألها,1
موافقون,1
أمرها,1
الميزانية,1
ميزانية,1
المصروفات,1
عموما,1
وسنة,1
تجئ,1
الستة,1
معونة,1
حضرتوه,1
نموذجية,1
أذهاننا,1
المراجعة,1
مبدعون,1
مجالات,1
آفاقا,1
مساعدتنا,1
نشيدون,1
ملحنون,1
أبيات,1
نتجه,1
مدربون,1
التأهيلية,1
برمجيات,1
للتسجيل,1
بأمور,1
إدارية,1
تتقنها,1
بأخذها,1
ببرمجتها,1
سنعيش,1
يتأمل,1
ونتحدث,1
ياليت,1
سنقول,1
الكائنات,1
وثامن,1
بعملهم,1
أمورهم؛,1
أصحابهم,1
واشترى,1
تجعلونها,1
أتعادل؟,1
وربط,1
بسارية,1
تقولوا؟,1
أساوي,1
يتزوجني,1
يتزوجك؟,1
جامعي,1
الراتب,1
منخفض,1
أتزوجك,1
تأخذين,1
مصروفا,1
عقلاني,1
والساذج,1
تمر,1
وأواجههم؟,1
تنتظر؟,1
فليحمل,1
وليحفظ,1
بعضا,1
واجتهدنا,1
المعهد,1
يخصكم,1
سيسافر,1
صباح,1
الغد,1
لديك؛,1
ليومك,1
ألحق,1
نفسك؟,1
تنزل؟,1
أجلك؟,1
تحلى,1
سيتبعك,1
ساخن,1
برأسك,1
ميله,1
تشرق,1
تتسير,1
مات؛,1
يصلى,1
اغفر,1
وكثرة,1
قوله,1
ليتدققوا,1
محور,1
اهتمامك,1
موصولا,1
ربك؟,1
أتيت؟,1
فيجيب,1
تجعلهم,1
تفعله؟,1
يمرون,1
فيجدون,1
مشابها,1
ويريدك,1
درستها,1
تسألني,1
الفطنة,1
والذكاء,1
السذاجة,1
ليضحك,1
وذهبوا,1
وغطت,1
عصا,1
عكاز,1
رذاذا,1
ويضع,1
لاصقا,1
شفافا؟,1
مدعم؟,1
بالأحمق,1
أخدع,1
المخادع,1
يعتبرها,1
يعتبرها؟,1
المشركون,1
تسللوا,1
مسجلون,1
للدروس,1
طلقتها؟,1
وطلقتها,1
أيام؟,1
مهره,1
عجيبة,1
ومساعده,1
نعم؟,1
يعتبر,1
وفقك,1
سيسمح,1
الكابتن,1
مريضا,1
يتفكرون,1
يشغلون,1
يفكرون,1
النووي,1
معادلا,1
الضحى,1
غياب,1
بالحضور,1
وتخبرني,1
أشهد,1
العربي؟,1
حيال,1
تعذر,1
تر؟,1
الذهاب؟,1
يفترض,1
رامي؟,1
طموحات,1
أشقاء؟,1
متعودون,1
أولادهم,1
يمتنعون,1
أرزا,1
تدليل,1
أولاده,1
هاتفا,1
والأوراق,1
أريدكم,1
توزعوا,1
والميزانية,1
وأخوته,1
معطفا,1
لأجله,1
دفع؟,1
يخضع,1
لعلاج,1
الأسنان؛,1
إخواننا,1
يكفيهم,1
يكفيهن,1
يتبعن,1
سريعة؟,1
الوجبة,1
تحضيرها,1
للتوضيح,1
مررت,1
ووجدتهم,1
يحملون,1
والعشرون,1
كرماء,1
تشعر؟,1
أحذف,1
بإمكاننا,1
بجنيه,1
وتين,1
نعتبره,1
كماليون,1
فوائد,1
اكتفيت,1
للشفاء,1
جائعا,1
البيت؛,1
وطعام,1
ساندويتش,1
تفطرينه,1
مسؤولة,1
تتوافر,1
الحاجات,1
وتدرس,1
لغيرتم,1
الأرقام,1
وتلتحق,1
تعطني,1
أصدر,1
الضجيج,1
ودخلك,1
ميزانيتك,1
نزيدكم,1
لمساعدتكم,1
الإخوان,1
والإخوة,1
يساعدون,1
التدريبية,1
سيتعبون,1
استثمار,1
أرباحها,1
تساعدك,1
وابحث,1
سيحل,1
تدرون,1
حافظنا,1
وانظروا,1
للزيارات,1
مرات؛,1
اتخذ,1
برأيها,1
أوضحت,1
يتمم,1
الزوجين,1
السفر؛,1
برأيك,1
وتستيقظ,1
شأن,1
بتمثيلية,1
نعرضها,1
ابقى,1
أجفف,1
يكونون,1
نازلا,1
حيرة,1
المريخ,1
للأجواء,1
منزلهم,1
أصر,1
بالغش,1
فاجأتني,1
مرحلة؟,1
استفسارات,1
بأموري,1
تعنيه,1
تتحدثان,1
الأعمار,1
أستاذي,1
حساسة,1
أسألك,1
تؤاخذه,1
أليسوا,1
انتهى؟,1
أسمعك,1
وصهرنا,1
المشاوير,1
لزوجتك؟,1
جالسان,1
تقول؟,1
أخبرها,1
بمستوى,1
وإدارة,1
واستراتيجياتك,1
تخبرني,1
أنجزت,1
بطلاء,1
ستناقش,1
نجتمع,1
أخواتي,1
متزوجات,1
تتذكرها,1
لتخبرها,1
يسامحن,1
يتفطنوا,1
ذاهب,1
عقدها,1
ستقضي,1
نموذج,1
وتغير,1
طريقتك,1
خطة,1
لتتمكن,1
أبها,1
مخطوبا,1
أصيح,1
شهر؟,1
لإرضاء,1
الحقيقة؟,1
وردة,1
تغادر,1
الوردة,1
واذهب,1
وتطلب,1
زوجاتهم,1
الأخ؟,1
تعتد,1
وأمها,1
معظمهم,1
يوفر,1
والاحترام,1
إظهار,1
العناية,1
والمنزل,1
حافظة,1
لحوالي,1
طالبة,1
الأجوبة,1
صمتك,1
تود,1
تخبرنا,1
نغادر؟,1
بالدرس,1
ضيقه,1
بيده,1
ومزقه,1
تتقبل,1
تتضرع,1
قبضا,1
لعملي,1
ملعقتين,1
ستبتلع,1
الثانوي,1
والمجموع,1
يفتحها,1
للصعق,1
بالضيق,1
وينصدم,1
بيننا؛,1
والدي؟,1
لتفهمه,1
صاروخ؟,1
معادلة,1
رياضية,1
دراسته,1
معطر,1
خيط,1
ترشه,1
حواسك,1
ستتمكن,1
للحفظ,1
ممتعة,1
وتنظم,1
أفكارك,1
أكملوا,1
تتفوق,1
ومنزله,1
حفظك,1
تقبيل,1
تبقى؟,1
وعدك,1
والدتك؟,1
محقة,1
معنا؛,1
الحماس,1
لت,1
بجمالية,1
مكتبي,1
ورجلي,1
ملتفة,1
لنصف,1
الرتبة,1
العلب,1
أجرهم,1
أبت؟,1
نريد؟,1
لأقبل,1
ليعيش,1
الدجاج,1
ليكمل,1
وخمسون,1
عملكم,1
الصبر؛,1
سألك,1
فقل,1
مشاعري,1
مكسور؛,1
خذلتك,1
جميعنا,1
وتحضر؟,1
وأولاده,1
أعاقبك,1
بشرى,1
وسيقول,1
محاسبتها,1
عظم,1
نفسه؛,1
أستاء,1
تزعجيني,1
المخدرة,1
تبقيها,1
الزجاجة,1
زجاجته,1
يدخن؛,1
الشيشة,1
التحمل؛,1
أعنيه,1
للتراجع,1
تابعك,1
محام,1
وسألته,1
تغلي,1
يصفق,1
يجعلك,1
متزوجا,1
أويس,1
المؤمنين؟,1
لكنت,1
عمرا,1
بأمه,1
بأبيه,1
يعق,1
دعاؤه,1
يسألنا,1
بضيقتنا,1
وراتبي,1
أكره,1
يكفيني,1
خطيرا,1
أجل؟,1
وزارهم,1
تعتذرون؟,1
معصومة؟,1
والمشكلة,1
سعيد؟,1
عليا؟,1
أموركم,1
تتعرض,1
للتعقيد,1
يطيرون,1
تسكنان,1
تأخذه,1
يدعمك,1
واخطب,1
ستحمل,1
شكره,1
وأخطب,1
أطعم,1
أموره,1
إحضاره,1
شرابا,1
الكحول,1
بيرة,1
متوقعة,1
يعيشا,1
حلال؟,1
الاستئجار,1
ليأخذها,1
للراحة,1
لليلة,1
الامتحان؛,1
تنم,1
صحة,1
الكرواسون,1
للغداء,1
دعهم,1
يغطيها,1
أسمعه,1
سيسير,1
وهزتها,1
لتركها,1
نبي؟,1
النبي؟,1
لإرضائه,1
وزدتنا,1
الأكرمين,1
ورشة,1
وربع,1
سأعمل,1
الأحكام,1
الشرعية,1
والأحكام,1
الحياتية,1
نرجو,1
والقانون,1
للدوام,1
مخطوبة,1
هم؟,1
واذهبي,1
وتتحدث,1
بالإحباط,1
محارم,1
يتداولون,1
بشيء؟,1
بالموظف,1
اغلقه,1
شيخا؟,1
التلاعب,1
ويؤذيك,1
البنت؟,1
وابنة,1
وسأسجل,1
مددت,1
يدك؟,1
أمرين,1
امتحانا,1
تتحققين,1
للسفر,1
مدعوا,1
لتناول,1
ووالدته,1
تحبها؟,1
الجامعات,1
يده؟,1
نتضايق,1
يسترنا,1
شغلتان,1
ليمشي,1
معها؟,1
فأس,1
يلمسها,1
حبيبي؟,1
أطمئنكم,1
والشباب؛,1
الخطوبات,1
المخطوبات,1
وذهبنا,1
وجئنا,1
وسأخبرك,1
بمدة,1
تواجدي,1
وسألوا,1
بكلمات,1
ملائمة,1
سترجعين؟,1
المستهلكة,1
كنافة,1
سيأكلونه,1
المخطوبة,1
وقدمت,1
ينزلها؛,1
مباحا,1
يفرض,1
يسانده,1
أتع,1
إقراضك,1
شيئا؛,1
وصائما,1
مستحب,1
ستغادر,1
أتبع,1
كذلك؛,1
زوجي؛,1
يأخذك,1
عارفا؛,1
يركع؟,1
وأنكحوا,1
وإمائكم,1
ويصبح,1
مفيدا,1
ابنك؟,1
يتوضأ,1
ليتوضأ,1
يعبئ,1
خذيه,1
واتركيه,1
انظري,1
التاكسي,1
درس؟,1
جاء؟,1
يجلس؟,1
تقرأه,1
يوسع,1
آفاق,1
ويرتبط,1
بجوهر,1
بوعيها,1
وعيه,1
ردود,1
أفعالك,1
والعائلة,1
ومليار,1
أغلبهم,1
يقعوا,1
الجامعة؟,1
وإجازة,1
متورطا,1
لكسب,1
الثواب,1
وشاحا,1
لتضعه,1
استئجار,1
سأتزوجك,1
يضعوا,1
أبناء,1
مشمولين,1
الخيرية؟,1
للجمعيات,1
أسكن؟,1
نسألك,1
جدول,1
منتظم؟,1
وتساعدونني,1
الجداد,1
تقيا,1
وعقل,1
أفتقده؛,1
يتقاتلون,1
يتشاجرون,1
مودة,1
لأحدكم,1
وصالحة,1
ولديها,1
ليتقدم,1
لفتاة,1
بزواجه,1
ليفتح,1
ستذهبين,1
ستغلق,1
قبولها,1
نفسيا؟,1
يقتنع,1
أستطيع؛,1
خديجة,1
عامة,1
عنها؟,1
مسلمة,1
المتبقي,1
سيرتها,1
مشغولة,1
تريدون؟,1
وأحدهم,1
موضوعه,1
الجذاب,1
وجماله,1
الآباء,1
سأعطيها,1
للمعلم,1
صحي,1
ونساعده,1
اتصلوا,1
بجلب,1
وأخي,1
وأختي,1
الصغار؟,1
يعيقك,1
أحفظها,1
فليأت,1
يمنع,1
أخت,1
بروحه,1
وسنقوم,1
وأمي,1
حميدة,1
عيادة؛,1
ستعمل,1
بجد,1
يخدعك,1
عودي,1
ويتأمل,1
أذكرها,1
مؤدبة,1
دين؛,1
الانتماء,1
أعتزم,1
خطبتها,1
الصالحة؟,1
تطيع,1
الزواج؛,1
يشترك,1
صفحتها,1
تلتفت,1
لخطبتها,1
أصدقاؤها,1
تتواجد؟,1
أنابيب,1
جميلة؟,1
أدخلت,1
سيغادر,1
افتحيه,1
صعد,1
النزيف,1
أحيي,1
الطيار,1
أعداءها,1
ضرائر؟,1
ينفذ,1
الأكاديمي,1
تفهم؛,1
الجالسة,1
وذهنها,1
ويمكنني,1
حماتي,1
وشعرت,1
أخجل؟,1
بالأسئلة,1
ستخطب,1
بيتها؟,1
تبعتها,1
أسرق,1
النظرات,1
قالت؟,1
محمول,1
السرفيس,1
التراكم,1
ظروفي,1
سأتزوج,1
معياري,1
لزوجها؟,1
الفتاة؛,1
منزلكم,1
ليتمكن,1
لابنتك,1
جوابان,1
تحتاج؟,1
ويستشار,1
محبوبتي,1
قادة,1
وحيل,1
قال؟,1
متى؟,1
للقيام,1
أملأ,1
استمارة,1
ولتحصينك,1
وأخذتك,1
أشقر,1
ويشاهد,1
بالأولاد,1
لأكتب,1
سيأتي؟,1
حسيبة,1
بإحضار,1
أحبت,1
محترمون,1
تعيشون,1
صدركم,1
المترابطة,1
أفتقد,1
مفككة,1
حجزنا,1
وإذ,1
وسادتين,1
الكنبات,1
تأخذوا,1
النظافة؟,1
لتشرب,1
الكوب؛,1
مطبوع,1
بصمات,1
أصابع,1
أحبتها,1
يفهموا,1
ومكان,1
تحبني؟,1
نظيفين,1
معهم؟,1
تضغط؟,1
ستعاني,1
أخفيت,1
القضية؟,1
وأم,1
لتكتبها,1
وتعطيها,1
سيسمحون,1
المقبل؛,1
المجموع؟,1
يناسب,1
ستتعرف,1
ستعرفهم,1
عم؟,1
الفقه,1
بالخطبة,1
سنحدد,1
أتقنها,1
سأنتهي,1
باتخاذ,1
متداخل,1
استعدوا,1
للجلسة,1
تتفائلوا,1
شراكة؛,1
خاطئا,1
محاسبتنا,1
جلاله,1
للرياء,1
كرسيا,1
مواجها,1
لماكينته,1
عاريا,1
وأرسمه,1
جعلوا,1
سيتمكن,1
وسيعطيك,1
والآخرة,1
ستتخلص,1
فيلما,1
يضعوني,1
ومعدلهم,1
معدله,1
أمامها,1
بخفضه,1
الأمر؛,1
يجيء,1
عينته,1
لأصل,1
متنا؛,1
وظيفية,1
العدل,1
يحرره,1
مقيد,1
قيوده,1
ابتعد,1
الابتعاد,1
بالكرامة,1
أرسلي,1
للاختلافات,1
نشاركها,1
مطبعة,1
طباعة,1
مكتبية,1
نقدمها,1
تضحية,1
وتتقاضى,1
لأختك,1
يجبرك,1
مفروضا,1
أنفقت,1
متبقية,1
اللحمة,1
أطلقتم,1
مدفعا,1
بجانبي,1
تتزوجيني,1
هاتفية,1
نتزوجك,1
حياته؛,1
الاستغناء,1
يزعجك؟,1
تزعجني,1
أزعجني,1
أزعجك؟,1
بالقيام,1
بالمسؤولية,1
ورغم,1
جائز,1
بالعفاف,1
ألحن,1
اللحن,1
لأخ,1
ليغنيه,1
بتدوينه,1
أغاني,1
بتلحين,1
لحن,1
سيغنيه,1
مشتركة,1
ارفعي,1
والرجل,1
شأنك,1
مدام؛,1
تاتي,1
تظنين,1
وترسلها,1
بعيدا؟,1
وتخبريه,1
أطبخ,1
لتساعديني,1
